velx,vely,velz,accx,accy,accz
-1.070207,-0.245389,-0.241500,1.271106,0.291453,0.286834
-0.932137,-0.213731,-0.210343,1.384830,0.317529,0.312497
-0.761060,-0.174504,-0.171739,1.374452,0.315150,0.310155
-0.469660,-0.107689,-0.105982,1.484792,0.340450,0.335054
0.000000,0.000000,0.000000,1.445218,0.331376,0.326124
0.000000,0.000000,0.000000,0.704221,0.000000,0.000000
0.194233,0.413413,-0.156662,0.682797,1.453289,-0.550720
0.314678,0.669773,-0.253809,0.678801,1.444783,-0.547497
0.386131,0.821855,-0.311440,0.617375,1.314043,-0.497953
0.443414,0.943777,-0.357642,0.636361,1.354453,-0.513266
0.497337,1.058549,-0.401134,0.709067,1.509203,-0.571909
0.544239,1.158378,-0.438964,0.579801,1.234069,-0.467647
0.581637,1.237977,-0.469128,0.536928,1.142816,-0.433067
0.614271,1.307437,-0.495450,0.499240,1.062599,-0.402669
0.643510,1.369670,-0.519033,0.478016,1.017426,-0.385551
0.673000,1.432437,-0.542818,0.556011,1.183434,-0.448459
0.707260,1.505357,-0.570451,0.704712,1.499935,-0.568397
0.738743,1.572368,-0.595845,0.501332,1.067053,-0.404357
0.763673,1.625430,-0.615952,0.494911,1.053386,-0.399178
0.787605,1.676368,-0.635255,0.492704,1.048689,-0.397398
0.807393,1.718485,-0.651216,0.345239,0.734819,-0.278458
0.803436,1.710063,-0.648024,-0.512710,-1.091270,0.413534
0.779807,1.659770,-0.628965,-0.482996,-1.028026,0.389568
0.756873,1.610956,-0.610468,-0.455004,-0.968447,0.366990
0.734614,1.563578,-0.592514,-0.428634,-0.912321,0.345722
0.709532,1.510193,-0.572284,-0.533029,-1.134519,0.429923
0.681846,1.451266,-0.549953,-0.492244,-1.047709,0.397027
0.653054,1.389983,-0.526730,-0.528979,-1.125898,0.426656
0.617308,1.313901,-0.497899,-0.673563,-1.433636,0.543273
0.591990,1.260012,-0.477478,-0.151192,-0.321803,0.121946
0.567438,1.207755,-0.457676,-0.595949,-1.268439,0.480672
0.526247,1.120082,-0.424452,-0.599531,-1.276063,0.483561
0.480152,1.021973,-0.387274,-0.628553,-1.337835,0.506969
0.428314,0.911638,-0.345463,-0.617237,-1.313749,0.497842
0.394720,0.840137,-0.318368,-0.134682,-0.286661,0.108629
0.373211,0.794356,-0.301019,-0.299447,-0.637354,0.241524
0.316048,0.672688,-0.254913,-0.695165,-1.479615,0.560696
0.193764,0.412414,-0.156283,-0.685587,-1.459228,0.552970
0.000000,0.000000,0.000000,-0.686289,-1.460722,0.553537
0.000000,0.000000,0.000000,1.241992,0.000000,0.000000
0.307373,-0.361437,0.153214,1.234715,-1.451888,0.615457
0.498767,-0.586495,0.248616,1.205894,-1.417999,0.601091
0.613093,-0.720929,0.305603,1.158883,-1.362718,0.577658
0.710378,-0.835326,0.354096,1.279142,-1.504130,0.637602
0.793284,-0.932814,0.395421,1.072141,-1.260720,0.534421
0.867603,-1.020205,0.432466,1.282439,-1.508007,0.639246
0.901938,-1.060579,0.449581,-0.154402,0.181559,-0.076963
0.867259,-1.019801,0.432295,-0.997716,1.173203,-0.497322
0.802872,-0.944089,0.400201,-1.045535,1.229434,-0.521159
0.723949,-0.851284,0.360861,-1.230613,1.447065,-0.613413
0.632629,-0.743902,0.315341,-1.118445,1.315167,-0.557501
0.528110,-0.620999,0.263242,-1.153052,1.355862,-0.574752
0.375350,-0.441370,0.187097,-1.271323,1.494936,-0.633705
0.360387,-0.171402,0.143233,0.735908,1.459988,0.031385
0.589243,-0.017327,0.196263,1.509884,-0.044400,0.502908
0.829438,-0.024391,0.276267,1.373194,-0.040380,0.457380
0.997066,-0.029320,0.332100,1.391747,-0.040926,0.463559
1.135915,-0.033403,0.378347,1.299026,-0.038199,0.432676
1.262516,-0.037126,0.420515,1.484738,-0.043661,0.494533
1.374538,-0.040420,0.457827,1.207010,-0.035494,0.402028
1.466141,-0.043114,0.488338,1.177575,-0.034628,0.392224
1.548404,-0.045533,0.515738,1.094919,-0.032197,0.364693
1.627388,-0.047855,0.542046,1.209472,-0.035566,0.402848
1.701723,-0.050041,0.566805,1.058304,-0.031121,0.352497
1.770820,-0.052073,0.589820,1.145991,-0.033699,0.381704
1.833419,-0.053914,0.610670,0.921546,-0.027099,0.306946
1.888973,-0.055548,0.629174,0.978240,-0.028766,0.325830
1.946211,-0.057231,0.648239,1.038422,-0.030536,0.345875
2.005183,-0.058965,0.667881,1.102305,-0.032415,0.367153
2.055562,-0.060446,0.684661,0.772388,-0.022713,0.257265
2.096879,-0.061661,0.698423,0.803750,-0.023635,0.267711
2.139026,-0.062901,0.712461,0.836385,-0.024595,0.278581
2.182020,-0.064165,0.726781,0.870346,-0.025594,0.289893
2.225879,-0.065455,0.741390,0.905686,-0.026633,0.301663
2.270619,-0.066770,0.756292,0.942460,-0.027714,0.313912
2.327955,-0.068456,0.775389,1.485741,-0.043690,0.494867
2.362698,-0.069478,0.786961,0.000000,0.000000,0.000000
2.327955,-0.068456,0.775389,-1.485741,0.043690,-0.494867
2.270619,-0.066770,0.756292,-0.942460,0.027714,-0.313912
2.225879,-0.065455,0.741390,-0.905686,0.026633,-0.301663
2.182020,-0.064165,0.726781,-0.870346,0.025594,-0.289893
2.139026,-0.062901,0.712461,-0.836385,0.024595,-0.278581
2.096879,-0.061661,0.698423,-0.803750,0.023635,-0.267711
2.055562,-0.060446,0.684661,-0.772388,0.022713,-0.257265
2.015059,-0.059255,0.671170,-0.742250,0.021827,-0.247226
1.965673,-0.057803,0.654721,-1.059294,0.031150,-0.352827
1.907863,-0.056103,0.635466,-0.997903,0.029345,-0.332379
1.851753,-0.054453,0.616777,-0.940069,0.027644,-0.313116
1.797293,-0.052852,0.598637,-0.885588,0.026042,-0.294969
1.735928,-0.051047,0.578198,-1.101275,0.032384,-0.366810
1.668193,-0.049055,0.555637,-1.017009,0.029906,-0.338743
1.595322,-0.046912,0.531366,-1.162278,0.034178,-0.387129
1.517894,-0.044636,0.505576,-1.052195,0.030941,-0.350462
1.423515,-0.041860,0.474141,-1.478764,0.043485,-0.492543
1.314592,-0.038657,0.437861,-1.261121,0.037085,-0.420051
1.203691,-0.035396,0.400922,-1.293087,0.038025,-0.430698
1.077969,-0.031699,0.359047,-1.324137,0.038938,-0.441040
0.933478,-0.027450,0.310920,-1.317980,0.038757,-0.438989
0.753046,-0.022144,0.250823,-1.399196,0.041145,-0.466041
0.466455,-0.013717,0.155366,-1.329455,0.039094,-0.442811
0.000000,0.000000,0.000000,-1.470689,0.043247,-0.489853
0.000000,0.000000,0.000000,-1.443385,0.000000,0.000000
-0.455676,-0.104466,-0.068765,-1.276190,-0.292573,-0.192588
-0.743866,-0.170535,-0.112256,-1.502404,-0.344434,-0.226725
-0.934471,-0.214232,-0.141019,-1.375769,-0.315402,-0.207615
-1.078433,-0.247236,-0.162745,-1.286617,-0.294964,-0.194161
-1.202520,-0.275684,-0.181470,-1.335045,-0.306066,-0.201469
-1.314592,-0.301377,-0.198383,-1.277908,-0.292967,-0.192847
-1.416188,-0.324668,-0.213714,-1.298320,-0.297647,-0.195927
-1.518345,-0.348088,-0.229131,-1.492386,-0.342137,-0.225213
-1.611275,-0.369393,-0.243155,-1.201422,-0.275432,-0.181304
-1.684875,-0.386266,-0.254262,-1.051260,-0.241007,-0.158644
-1.753287,-0.401950,-0.264586,-1.138364,-0.260976,-0.171789
-1.815266,-0.416159,-0.273939,-0.915413,-0.209863,-0.138143
-1.870270,-0.428769,-0.282239,-0.971729,-0.222774,-0.146642
-1.926941,-0.441761,-0.290791,-1.031510,-0.236479,-0.155663
-1.985330,-0.455147,-0.299603,-1.094969,-0.251027,-0.165240
-2.035210,-0.466582,-0.307130,-0.767247,-0.175895,-0.115784
-2.076117,-0.475961,-0.313303,-0.798400,-0.183037,-0.120485
-2.117847,-0.485528,-0.319601,-0.830819,-0.190469,-0.125377
-2.160416,-0.495287,-0.326025,-0.864553,-0.198203,-0.130468
-2.203841,-0.505242,-0.332578,-0.899658,-0.206251,-0.135766
-2.248138,-0.515397,-0.339263,-0.936187,-0.214626,-0.141278
-2.304906,-0.528412,-0.347829,-1.475852,-0.338347,-0.222718
-2.351002,-0.538979,-0.354786,-0.511960,-0.117369,-0.077259
-2.374512,-0.544369,-0.358334,-0.522250,-0.119729,-0.078812
-2.398257,-0.549813,-0.361917,-0.532747,-0.122135,-0.080396
-2.422240,-0.555311,-0.365536,-0.543456,-0.124590,-0.082012
-2.446462,-0.560864,-0.369191,-0.554379,-0.127094,-0.083660
-2.470927,-0.566473,-0.372883,-0.565522,-0.129649,-0.085342
-2.495636,-0.572137,-0.376612,-0.576889,-0.132255,-0.087057
-2.520592,-0.577859,-0.380378,-0.588485,-0.134913,-0.088807
-2.545798,-0.583637,-0.384182,-0.600313,-0.137625,-0.090592
-2.571256,-0.589474,-0.388024,-0.612379,-0.140391,-0.092413
-2.596969,-0.595369,-0.391904,-0.624688,-0.143213,-0.094271
-2.584176,-0.592436,-0.389974,1.236976,0.283583,0.186670
-2.545798,-0.583637,-0.384182,0.600313,0.137625,0.090592
-2.520592,-0.577859,-0.380378,0.588485,0.134913,0.088807
-2.495636,-0.572137,-0.376612,0.576889,0.132255,0.087057
-2.470927,-0.566473,-0.372883,0.565522,0.129649,0.085342
-2.446462,-0.560864,-0.369191,0.554379,0.127094,0.083660
-2.422240,-0.555311,-0.365536,0.543456,0.124590,0.082012
-2.398257,-0.549813,-0.361917,0.532747,0.122135,0.080396
-2.374512,-0.544369,-0.358334,0.522250,0.119729,0.078812
-2.327955,-0.533696,-0.351308,1.505517,0.345148,0.227195
-2.270619,-0.520551,-0.342655,0.955005,0.218940,0.144118
-2.225879,-0.510294,-0.335904,0.917741,0.210397,0.138495
-2.182020,-0.500239,-0.329285,0.881931,0.202187,0.133091
-2.139026,-0.490383,-0.322797,0.847518,0.194298,0.127898
-2.096879,-0.480720,-0.316436,0.814448,0.186716,0.122907
-2.055562,-0.471248,-0.310201,0.782669,0.179431,0.118111
-2.015059,-0.461963,-0.304089,0.752129,0.172430,0.113503
-1.965673,-0.450641,-0.296636,1.073394,0.246081,0.161984
-1.907863,-0.437387,-0.287912,1.011185,0.231819,0.152596
-1.851753,-0.424524,-0.279445,0.952582,0.218384,0.143753
-1.797293,-0.412039,-0.271226,0.897376,0.205728,0.135421
-1.735928,-0.397970,-0.261966,1.115933,0.255834,0.168404
-1.668193,-0.382442,-0.251744,1.030546,0.236258,0.155518
-1.595322,-0.365736,-0.240747,1.177749,0.270005,0.177732
-1.503312,-0.344642,-0.226862,1.462980,0.335396,0.220776
-1.402166,-0.321454,-0.211599,1.272738,0.291782,0.192067
-1.301577,-0.298393,-0.196419,1.252728,0.287194,0.189047
-1.190613,-0.272954,-0.179673,1.308739,0.300035,0.197500
-1.067756,-0.244789,-0.161133,1.261266,0.289152,0.190336
-0.927039,-0.212529,-0.139898,1.320593,0.302753,0.199288
-0.741456,-0.169983,-0.111892,1.466219,0.336138,0.221265
-0.458547,-0.105124,-0.069199,1.273386,0.291930,0.192165
0.000000,0.000000,0.000000,1.503544,0.344695,0.226897
0.000000,0.000000,0.000000,0.704230,0.000000,0.000000
0.194236,0.413407,-0.156666,0.682814,1.453284,-0.550742
0.314685,0.669766,-0.253817,0.678828,1.444799,-0.547526
0.386139,0.821848,-0.311451,0.617394,1.314046,-0.497976
0.443423,0.943769,-0.357654,0.636377,1.354449,-0.513287
0.497348,1.058542,-0.401149,0.709128,1.509289,-0.571966
0.544254,1.158376,-0.438982,0.579857,1.234151,-0.467698
0.581654,1.237977,-0.469148,0.536954,1.142838,-0.433094
0.614290,1.307437,-0.495471,0.499264,1.062620,-0.402694
0.643527,1.369666,-0.519054,0.477982,1.017324,-0.385529
0.673018,1.432433,-0.542840,0.556095,1.183578,-0.448533
0.707279,1.505353,-0.570474,0.704675,1.499812,-0.568374
0.738761,1.572360,-0.595867,0.501350,1.067060,-0.404377
0.763694,1.625426,-0.615977,0.495013,1.053572,-0.399266
0.787629,1.676368,-0.635282,0.492728,1.048710,-0.397423
0.807417,1.718485,-0.651244,0.345256,0.734833,-0.278475
0.803460,1.710063,-0.648052,-0.512735,-1.091291,0.413560
0.779830,1.659770,-0.628993,-0.483020,-1.028046,0.389592
0.756896,1.610956,-0.610494,-0.455026,-0.968466,0.367013
0.734636,1.563578,-0.592539,-0.428655,-0.912339,0.345743
0.709553,1.510193,-0.572308,-0.533055,-1.134541,0.429950
0.681866,1.451266,-0.549977,-0.492268,-1.047729,0.397051
0.653071,1.389979,-0.526751,-0.529076,-1.126072,0.426740
0.617323,1.313893,-0.497918,-0.673585,-1.433639,0.543297
0.592005,1.260008,-0.477497,-0.151140,-0.321682,0.121906
0.567455,1.207755,-0.457695,-0.595978,-1.268464,0.480702
0.526261,1.120080,-0.424470,-0.599582,-1.276134,0.483609
0.480164,1.021968,-0.387289,-0.628593,-1.337881,0.507008
0.428323,0.911631,-0.345475,-0.617276,-1.313794,0.497880
0.394728,0.840128,-0.318378,-0.134697,-0.286685,0.108643
0.373219,0.794349,-0.301030,-0.299429,-0.637297,0.241512
0.316055,0.672683,-0.254922,-0.695205,-1.479656,0.560736
0.193767,0.412408,-0.156288,-0.685605,-1.459222,0.552992
0.000000,0.000000,0.000000,-0.686298,-1.460699,0.553552
0.000000,0.000000,0.000000,1.436273,0.000000,0.000000
0.448240,-0.174177,0.077745,1.485810,-0.577356,0.257705
0.733306,-0.284948,0.127188,1.480292,-0.575211,0.256748
0.899836,-0.349658,0.156071,1.341575,-0.521309,0.232688
1.030321,-0.400362,0.178703,1.319219,-0.512622,0.228811
1.140561,-0.443199,0.197823,1.215734,-0.472410,0.210862
1.245574,-0.484005,0.216037,1.458506,-0.566746,0.252969
1.340551,-0.520911,0.232511,1.143531,-0.444353,0.198339
1.415767,-0.550139,0.245556,1.063264,-0.413163,0.184417
1.487986,-0.578201,0.258082,1.174505,-0.456389,0.203711
1.555953,-0.604612,0.269871,1.027708,-0.399346,0.178250
1.619131,-0.629162,0.280829,1.112860,-0.432435,0.193019
1.676368,-0.651403,0.290756,0.894904,-0.347742,0.155216
1.727163,-0.671141,0.299566,0.949959,-0.369135,0.164765
1.744262,-0.677785,0.302532,-0.323039,0.125526,-0.056029
1.710063,-0.664496,0.296600,-0.931241,0.361861,-0.161518
1.651676,-0.641808,0.286473,-1.158047,0.449993,-0.200856
1.587228,-0.616765,0.275295,-1.069437,0.415561,-0.185487
1.517894,-0.589823,0.263270,-1.222195,0.474920,-0.211982
1.444224,-0.561196,0.250492,-1.106437,0.429939,-0.191905
1.367496,-0.531381,0.237184,-1.189963,0.462396,-0.206392
1.284807,-0.499250,0.222842,-1.147152,0.445760,-0.198967
1.195772,-0.464653,0.207399,-1.201554,0.466900,-0.208402
1.151393,-0.447408,0.199702,0.068221,-0.026509,0.011833
1.089328,-0.423291,0.188937,-1.502122,0.583694,-0.260534
0.958760,-0.372555,0.166291,-1.338580,0.520145,-0.232169
0.812767,-0.315825,0.140970,-1.378735,0.535748,-0.239133
0.623888,-0.242430,0.108210,-1.402366,0.544931,-0.243232
0.631640,-0.099402,0.170456,1.407957,1.219905,0.981084
0.793757,0.001508,0.266927,0.650708,0.001237,0.218822
0.924810,0.001757,0.310998,1.406132,0.002672,0.472858
1.079665,0.002052,0.363073,1.344450,0.002555,0.452116
1.210127,0.002300,0.406945,1.321708,0.002512,0.444468
1.323636,0.002515,0.445116,1.249711,0.002375,0.420256
1.425770,0.002709,0.479462,1.268118,0.002410,0.426447
1.515475,0.002880,0.509628,1.093675,0.002078,0.367784
1.595322,0.003032,0.536480,1.137236,0.002161,0.382433
1.668193,0.003170,0.560985,0.995096,0.001891,0.334634
1.735928,0.003299,0.583763,1.077547,0.002048,0.362361
1.806414,0.003433,0.607466,1.166829,0.002217,0.392385
1.870270,0.003554,0.628940,0.938303,0.001783,0.315535
1.926941,0.003662,0.647997,0.996027,0.001893,0.334947
1.985330,0.003773,0.667632,1.057303,0.002009,0.355553
1.985330,0.003773,0.667632,-1.057303,-0.002009,-0.355553
1.926941,0.003662,0.647997,-0.996027,-0.001893,-0.334947
1.870270,0.003554,0.628940,-0.938303,-0.001783,-0.315535
1.797649,0.003416,0.604519,-1.443987,-0.002744,-0.485588
1.718741,0.003266,0.577983,-1.056315,-0.002007,-0.355221
1.643662,0.003123,0.552735,-1.207199,-0.002294,-0.405960
1.548864,0.002943,0.520856,-1.499562,-0.002850,-0.504277
1.451625,0.002758,0.488157,-1.129500,-0.002146,-0.379832
1.360929,0.002586,0.457657,-1.157733,-0.002200,-0.389326
1.257292,0.002389,0.422806,-1.269102,-0.002412,-0.426777
1.128168,0.002144,0.379384,-1.471676,-0.002797,-0.494900
0.980065,0.001862,0.329579,-1.317827,-0.002504,-0.443163
0.799616,0.001519,0.268897,-1.486255,-0.002824,-0.499802
0.489696,0.000931,0.164676,-1.487244,-0.002826,-0.500135
0.000000,0.000000,0.000000,-1.460112,-0.002775,-0.491011
0.000000,0.000000,0.000000,-1.442982,0.000000,0.000000
-0.461508,-0.105806,-0.035143,-1.206043,-0.276500,-0.091838
-0.746332,-0.171105,-0.056832,-1.411411,-0.323582,-0.107476
-0.940577,-0.215638,-0.071623,-1.365796,-0.313125,-0.104002
-1.094988,-0.251039,-0.083381,-1.348728,-0.309212,-0.102703
-1.233129,-0.282709,-0.093900,-1.449634,-0.332346,-0.110386
-1.354426,-0.310518,-0.103137,-1.274283,-0.292144,-0.097034
-1.459100,-0.334516,-0.111107,-1.294637,-0.296811,-0.098584
-1.564352,-0.358646,-0.119122,-1.488152,-0.341176,-0.113320
-1.660099,-0.380597,-0.126413,-1.198014,-0.274659,-0.091226
-1.735928,-0.397982,-0.132187,-1.048278,-0.240330,-0.079824
-1.806414,-0.414142,-0.137554,-1.135135,-0.260243,-0.086438
-1.870270,-0.428781,-0.142417,-0.912816,-0.209274,-0.069509
-1.926941,-0.441774,-0.146732,-0.968973,-0.222148,-0.073785
-1.985330,-0.455160,-0.151179,-1.028584,-0.235815,-0.078324
-2.055867,-0.471332,-0.156550,-1.470290,-0.337081,-0.111959
-2.117847,-0.485541,-0.161269,-0.780449,-0.178927,-0.059429
-2.160416,-0.495301,-0.164511,-0.812138,-0.186192,-0.061843
-2.203841,-0.505256,-0.167818,-0.845114,-0.193752,-0.064354
-2.248138,-0.515412,-0.171191,-0.879429,-0.201619,-0.066967
-2.293325,-0.525772,-0.174632,-0.915137,-0.209806,-0.069686
-2.351235,-0.539048,-0.179041,-1.442668,-0.330749,-0.109856
-2.398257,-0.549829,-0.182622,-0.500449,-0.114734,-0.038108
-2.422240,-0.555327,-0.184448,-0.510508,-0.117040,-0.038874
-2.446462,-0.560880,-0.186293,-0.520769,-0.119392,-0.039655
-2.470927,-0.566489,-0.188156,-0.531236,-0.121792,-0.040452
-2.495636,-0.572154,-0.190037,-0.541914,-0.124240,-0.041266
-2.520592,-0.577875,-0.191938,-0.552807,-0.126737,-0.042095
-2.545798,-0.583654,-0.193857,-0.563918,-0.129285,-0.042941
-2.571256,-0.589491,-0.195796,-0.575253,-0.131883,-0.043804
-2.596969,-0.595386,-0.197754,-0.586815,-0.134534,-0.044685
-2.622938,-0.601339,-0.199731,-0.598610,-0.137238,-0.045583
-2.622938,-0.601339,-0.199731,0.598610,0.137238,0.045583
-2.596969,-0.595386,-0.197754,0.586815,0.134534,0.044685
-2.571256,-0.589491,-0.195796,0.575253,0.131883,0.043804
-2.545798,-0.583654,-0.193857,0.563918,0.129285,0.042941
-2.520592,-0.577875,-0.191938,0.552807,0.126737,0.042095
-2.495636,-0.572154,-0.190037,0.541914,0.124240,0.041266
-2.470927,-0.566489,-0.188156,0.531236,0.121792,0.040452
-2.446462,-0.560880,-0.186293,0.520769,0.119392,0.039655
-2.398494,-0.549883,-0.182640,1.501247,0.344178,0.114317
-2.339421,-0.536340,-0.178142,0.952296,0.218325,0.072515
-2.293325,-0.525772,-0.174632,0.915137,0.209806,0.069686
-2.248138,-0.515412,-0.171191,0.879429,0.201619,0.066967
-2.203841,-0.505256,-0.167818,0.845114,0.193752,0.064354
-2.160416,-0.495301,-0.164511,0.812138,0.186192,0.061843
-2.117847,-0.485541,-0.161269,0.780449,0.178927,0.059429
-2.055867,-0.471332,-0.156550,1.470290,0.337081,0.111959
-1.985330,-0.455160,-0.151179,1.028584,0.235815,0.078324
-1.926941,-0.441774,-0.146732,0.968973,0.222148,0.073785
-1.870270,-0.428781,-0.142417,0.912816,0.209274,0.069509
-1.806414,-0.414142,-0.137554,1.135135,0.260243,0.086438
-1.735928,-0.397982,-0.132187,1.048278,0.240330,0.079824
-1.660099,-0.380597,-0.126413,1.198014,0.274659,0.091226
-1.564352,-0.358646,-0.119122,1.488152,0.341176,0.113320
-1.459100,-0.334516,-0.111107,1.294637,0.296811,0.098584
-1.354426,-0.310518,-0.103137,1.274283,0.292144,0.097034
-1.244844,-0.285395,-0.094792,1.210303,0.277476,0.092162
-1.122222,-0.257283,-0.085455,1.308755,0.300048,0.099659
-0.974627,-0.223445,-0.074216,1.365751,0.313115,0.103999
-0.781603,-0.179192,-0.059517,1.504035,0.344818,0.114529
-0.481510,-0.110392,-0.036666,1.340694,0.307370,0.102091
0.000000,0.000000,0.000000,1.509301,0.346025,0.114930
0.000000,0.000000,0.000000,0.704287,0.000000,0.000000
0.194252,0.413402,-0.156660,0.682878,1.453279,-0.550723
0.314712,0.669760,-0.253807,0.678900,1.444814,-0.547515
0.386173,0.821841,-0.311439,0.617455,1.314048,-0.497962
0.443461,0.943761,-0.357640,0.636437,1.354444,-0.513270
0.497393,1.058536,-0.401135,0.709235,1.509372,-0.571980
0.544305,1.158374,-0.438968,0.579949,1.234230,-0.467714
0.581710,1.237977,-0.469134,0.537015,1.142860,-0.433089
0.614349,1.307437,-0.495456,0.499321,1.062640,-0.402690
0.643588,1.369663,-0.519037,0.477982,1.017226,-0.385480
0.673081,1.432430,-0.542823,0.556214,1.183718,-0.448572
0.707345,1.505349,-0.570455,0.704687,1.499693,-0.568312
0.738829,1.572352,-0.595846,0.501402,1.067067,-0.404367
0.763765,1.625422,-0.615957,0.495145,1.053752,-0.399322
0.787704,1.676368,-0.635263,0.492785,1.048729,-0.397418
0.807495,1.718485,-0.651224,0.345295,0.734847,-0.278472
0.803537,1.710063,-0.648032,-0.512794,-1.091312,0.413555
0.779905,1.659770,-0.628974,-0.483075,-1.028065,0.389588
0.756968,1.610956,-0.610476,-0.455079,-0.968484,0.367009
0.734706,1.563578,-0.592522,-0.428705,-0.912356,0.345739
0.709621,1.510193,-0.572291,-0.533117,-1.134562,0.429945
0.681932,1.451266,-0.549960,-0.492324,-1.047749,0.397047
0.653132,1.389974,-0.526734,-0.529206,-1.126239,0.426791
0.617378,1.313885,-0.497900,-0.673651,-1.433642,0.543282
0.592060,1.260004,-0.477481,-0.151100,-0.321565,0.121858
0.567509,1.207755,-0.457682,-0.596047,-1.268488,0.480696
0.526311,1.120079,-0.424456,-0.599672,-1.276203,0.483620
0.480208,1.021964,-0.387276,-0.628674,-1.337925,0.507010
0.428361,0.911625,-0.345462,-0.617356,-1.313837,0.497882
0.394762,0.840119,-0.318365,-0.134720,-0.286707,0.108648
0.373252,0.794343,-0.301018,-0.299432,-0.637243,0.241485
0.316083,0.672678,-0.254913,-0.695291,-1.479696,0.560734
0.193783,0.412403,-0.156281,-0.685668,-1.459217,0.552973
0.000000,0.000000,0.000000,-0.686354,-1.460677,0.553527
0.000000,0.000000,0.000000,1.475502,0.000000,0.000000
0.382234,-0.198237,0.222354,1.489266,-0.772373,0.866337
0.624094,-0.323672,0.363048,1.503882,-0.779953,0.874839
0.772216,-0.400492,0.449214,1.483738,-0.769506,0.863121
0.887034,-0.460040,0.516006,1.296559,-0.672430,0.754235
0.980397,-0.508460,0.570317,1.271607,-0.659489,0.739720
1.061209,-0.550372,0.617327,1.160018,-0.601617,0.674807
1.131931,-0.587050,0.658468,1.131729,-0.586945,0.658350
1.207755,-0.626374,0.702576,1.502521,-0.779248,0.874048
1.225416,-0.635534,0.712850,-0.884840,0.458902,-0.514730
1.166230,-0.604838,0.678420,-1.201353,0.623054,-0.698852
1.093365,-0.567048,0.636033,-1.231383,0.638628,-0.716321
1.014928,-0.526369,0.590405,-1.212023,0.628588,-0.705059
0.928403,-0.481495,0.540071,-1.266214,0.656693,-0.736583
0.830065,-0.430494,0.482866,-1.278220,0.662919,-0.743567
0.714435,-0.370525,0.415602,-1.332220,0.690925,-0.774980
0.566365,-0.293732,0.329466,-1.388203,0.719959,-0.807547
0.573136,-0.160079,0.294528,1.289768,1.266732,0.201658
0.753997,-0.079781,0.350394,1.396678,-0.147783,0.649056
0.916205,-0.096944,0.425774,1.390793,-0.147160,0.646322
1.046176,-0.110696,0.486173,1.253571,-0.132641,0.582553
1.163634,-0.123124,0.540758,1.467871,-0.155316,0.682141
1.269795,-0.134357,0.590092,1.223236,-0.129431,0.568455
1.355908,-0.143469,0.630110,1.143153,-0.120957,0.531240
1.438117,-0.152168,0.668314,1.268171,-0.134186,0.589337
1.525672,-0.161432,0.709002,1.457457,-0.154214,0.677301
1.603100,-0.169625,0.744984,1.073470,-0.113584,0.498857
1.668193,-0.176512,0.775233,1.162414,-0.122995,0.540191
1.727163,-0.182752,0.802638,0.934753,-0.098906,0.434393
1.779498,-0.188289,0.826959,0.992259,-0.104991,0.461117
1.833419,-0.193995,0.852016,1.053303,-0.111450,0.489485
1.898559,-0.200887,0.882288,1.505624,-0.159311,0.699685
1.955797,-0.206943,0.908887,0.799204,-0.084564,0.371402
1.995108,-0.211103,0.927156,0.831655,-0.087998,0.386482
2.035210,-0.215346,0.945791,0.865424,-0.091571,0.402175
2.076117,-0.219675,0.964802,0.900563,-0.095289,0.418505
2.117847,-0.224090,0.984194,0.937130,-0.099158,0.435498
2.160416,-0.228594,1.003977,0.975181,-0.103184,0.453181
2.160416,-0.228594,1.003977,-0.975181,0.103184,-0.453181
2.117847,-0.224090,0.984194,-0.937130,0.099158,-0.435498
2.076117,-0.219675,0.964802,-0.900563,0.095289,-0.418505
2.035210,-0.215346,0.945791,-0.865424,0.091571,-0.402175
1.995108,-0.211103,0.927156,-0.831655,0.087998,-0.386482
1.955797,-0.206943,0.908887,-0.799204,0.084564,-0.371402
1.917260,-0.202866,0.890978,-0.768019,0.081264,-0.356910
1.870270,-0.197894,0.869142,-1.096071,0.115976,-0.509360
1.815266,-0.192074,0.843580,-1.032548,0.109254,-0.479840
1.761879,-0.186425,0.818771,-0.972707,0.102922,-0.452031
1.710063,-0.180942,0.794691,-0.916334,0.096958,-0.425834
1.651676,-0.174764,0.767558,-1.139510,0.120572,-0.529547
1.588516,-0.168081,0.738206,-1.010254,0.106895,-0.469480
1.523712,-0.161224,0.708091,-1.103697,0.116783,-0.512904
1.455795,-0.154038,0.676529,-1.020792,0.108010,-0.474377
1.381171,-0.146142,0.641850,-1.194451,0.126385,-0.555078
1.298415,-0.137386,0.603392,-1.131509,0.119725,-0.525829
1.209991,-0.128030,0.562300,-1.189572,0.125869,-0.552811
1.108296,-0.117269,0.515041,-1.272574,0.134651,-0.591384
0.991574,-0.075127,0.452347,-1.317565,0.773422,-0.792154
0.857184,-0.035761,0.382760,-1.360229,0.056747,-0.607386
0.690586,-0.028810,0.308369,-1.406685,0.058685,-0.628130
0.426311,-0.017785,0.190361,-1.344785,0.056103,-0.600490
0.000000,0.000000,0.000000,-1.446932,0.060364,-0.646102
0.000000,0.000000,0.000000,-1.507494,0.000000,0.000000
-0.465569,-0.115366,-0.113547,-1.492164,-0.369752,-0.363922
-0.755692,-0.187257,-0.184305,-1.468954,-0.364000,-0.358262
-0.928279,-0.230023,-0.226397,-1.379395,-0.341808,-0.336419
